RCDTS,Report,School Name_x,District Name_x,School EntityID,School Type_x,#Dist Entity ID,ISBE Region,ROE Area,CohortYear,Tier,ROE Name,Participating?,NCESID,ROE_x,Type,School Name_y,District Name_y,City,County,District Type,District Size,School Type_y,Grades Served,Avg Class Size - All Grades,Summative Designation,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,% 8th Grade Passing Algebra 1,Student Attendance Rate,Student Mobility Rate,Chronically Truant Students,Student Chronic Truancy Rate,High School Dropout Rate - Total,High School 4-Year Graduation Rate - Total,Avg Class Size - All Grades.1,Avg Number of Days of Physical Education per Week Per Student,Total Teacher Headcount,Total Teacher FTE,Avg Teaching Exp,% Novice Teachers,Teacher Retention Rate,Teacher Attendace Rate,Teacher Evaluation Rate,Principal Turnover within 6 Years,Teacher Avg Salary,Admin Avg Salary,Five Essential Survey Effective Leaders,Five Essential Survey Leaders Level,Five Essential Survey Collaborative Teachers,Five Essential Survey Collaborative Teachers Level,Five Essential Survey Involved Families,Five Essential Survey Involved Families Level,Five Essential Survey Supportive Environment,Five Essential Survey Supportive Environment Level,Five Essential Survey Ambitious Instruction,Five Essential Survey Ambitious Instruction Level,Climate Survey Student Response Rate,Climate Survey Teacher Response Rate,# ELA Proficiency,# ELA Student Participation,# Math Proficiency,# Math Participation Total Student,ELA Growth Percentile - Total,Math Growth Percentile,# Science Proficiency,# Science Student Participation,% Science Proficiency,# 9th Grade on Track,% 9th Grade on Track,Chronic Absenteeism,# Students with Discipline Incidents,# Discipline Incidents,# Discipline Incidents - Expulsion: Received Educational Srvcs,# Discipline Incidents - Expulsion: Did not Receive Educational Srvcs,# Discipline Incidents - In-school Suspension,# Discipline Incidents - Out-of-School Suspension,# Discipline Incidents - Removal,State Name [Public School] Latest available year,School Name [Public School] 2021-22,StateID,ParticipatingSchools,Agency Name [Public School] 2021-22,Agency ID - NCES Assigned [Public School] Latest available year,Locale [Public School] 2021-22,Locale,FRL_percent,Female_percent,American Indian/Alaska Native Students [Public School] 2021-22,Asian or Asian/Pacific Islander Students [Public School] 2021-22,Hispanic Students [Public School] 2021-22,Black or African American Students [Public School] 2021-22,White Students [Public School] 2021-22,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22,Two or More Races Students [Public School] 2021-22,Pupil/Teacher Ratio [Public School] 2021-22,School size,Title I School Status [Public School] 2021-22,State School ID [Public School] 2021-22,State Agency ID [Public School] 2021-22,National School Lunch Program [Public School] 2021-22,Free and Reduced Lunch Students [Public School] 2021-22,Male Students [Public School] 2021-22,Female Students [Public School] 2021-22,American Indian/Alaska Native Students [Public School] 2021-22.1,Asian or Asian/Pacific Islander Students [Public School] 2021-22.1,Hispanic Students [Public School] 2021-22.1,Black or African American Students [Public School] 2021-22.1,White Students [Public School] 2021-22.1,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22.1,Two or More Races Students [Public School] 2021-22.1,Total Race/Ethnicity [Public School] 2021-22,teacher_count,Pupil/Teacher Ratio [Public School] 2021-22.1,School Level (SY 2017-18 onward) [Public School] 2021-22,Lowest Grade Offered [Public School] 2021-22,Highest Grade Offered [Public School] 2021-22,ROE_y,ROE_AREA,ROE_AREA_Name,school_id,School Name,student_response_rate,teacher_response_rate,student_n,teacher_n,cdis1,colb,colr,inf3,innv,ins3,pgmc,pnfl,prt4,prti,qpd2,refd,scmt,sdis,socz,trpa,trpr,trte,tsaf,uexp,acno,clar,engg,engl,futr,humr,math,peer,perc,pres,prs2,rigr,safe1,scie,slap,stdy,trts,leaders,teachers,families,environment,instruction,5essentials_overall_score,net5e
500821880221001,Lovejoy Middle School- Brooklyn UD 188,Lovejoy Middle School,Brooklyn UD 188,13702,Middle/Jr. High,13700,50,5,2023,ISI/RNA,Southwest,500821880221001,172364004711.0,50.0,School,Lovejoy Middle School,Brooklyn UD 188,Lovejoy,Saint Clair,UNIT,SMALL,MIDDLE SCHL,6 - 8,,Intensive,20.0,,100.0,,,,,,,,,100.0,,,84.6,,24.0,85.7,,,,,,,,,,,,2.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,33.3,0.0,25.0,0.0,25.0,55.2,30.2,,,,,,67.9,,,,,,,,Illinois,Lovejoy Middle School,500821880221001,1,Brooklyn UD 188,1723640,21-Suburb: Large,2,1.0,0.3793103448275862,,,,1.0,,,,18.13,29,2-Title I targeted assistance school,IL-50-082-1880-22-5008218801001,IL-50-082-1880-22,No,29,18,11,–,–,–,29,–,–,–,29,1.6,18.13,Middle,6th Grade,8th Grade,50,5.0,Southwest,1777.0,Lovejoy Middle School,0.0,33.3,20.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
500821890220043,East St Louis Senior High School- East St Louis SD 189,East St Louis Senior High School,East St Louis SD 189,6626,High School,6622,50,5,2023,CSI/NA,Southwest,500821890220043,171332004975.0,50.0,School,East St Louis Senior High School,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,LARGE,HIGH SCHOOL,9 - 12,,Comprehensive,1140.0,1.1,96.1,2.3,,,,,17.0,17.0,1.4,99.4,4.9,,72.3,18.5,1271.0,90.9,8.7,67.7,18.5,2.5,,,,,85.9,,,3.0,,,18.0,1.0,29.0,2.0,27.0,2.0,33.0,2.0,54.0,3.0,57.1,71.8,6.0,297.0,1.0,297.0,,,57.0,244.0,23.4,221.0,75.4,89.1,309,638,Not Provided,,199,439,Not Provided,Illinois,East St Louis Senior High School,500821890220043,1,East St Louis SD 189,1713320,21-Suburb: Large,2,0.9970674486803519,0.4736070381231672,0.001466275659824047,,0.015395894428152493,0.9640762463343109,0.01466275659824047,0.0007331378299120235,0.0036656891495601175,16.61,1364,–,IL-50-082-1890-22-5008218900043,IL-50-082-1890-22,No,1360,718,646,2,–,21,1315,20,1,5,1364,82.1,16.61,High,9th Grade,12th Grade,50,5.0,Southwest,2413.0,East St Louis Senior High School,57.1,71.8,1143.0,110.0,20.0,46.0,20.0,6.0,6.0,26.0,21.0,49.0,25.0,28.0,40.0,41.0,22.0,19.0,82.0,8.0,19.0,19.0,24.0,29.0,48.0,52.0,87.0,68.0,17.0,30.0,72.0,32.0,59.0,55.0,35.0,39.0,14.0,47.0,48.0,67.0,39.0,18.0,29.0,27.0,33.0,54.0,1.0,-4.0
500821890221036,East St Louis-Lincoln Middle School- East St Louis SD 189,East St Louis-Lincoln Middle School,East St Louis SD 189,6632,Middle/Jr. High,6622,50,5,2023,ISI/RNA,Southwest,500821890221036,171332003243.0,50.0,School,East St Louis-Lincoln Middle School,East St Louis SD 189,East Saint Louis,Saint Clair,UNIT,LARGE,MIDDLE SCHL,5 - 8,,Intensive,441.0,,98.9,,,,,,15.6,15.6,,99.8,5.9,15.3,86.8,16.1,332.0,68.7,,,15.6,2.5,,,,,89.1,,,2.0,,,57.0,3.0,57.0,3.0,22.0,2.0,53.0,3.0,75.0,4.0,90.1,95.5,49.0,449.0,6.0,450.0,45.4,41.3,32.0,232.0,13.8,,,50.6,197,436,Not Provided,,298,138,Not Provided,Illinois,East St Louis-Lincoln Middle School,500821890221036,1,East St Louis SD 189,1713320,21-Suburb: Large,2,1.0,0.480083857442348,,,,0.9958071278825996,0.0020964360587002098,,0.0020964360587002098,9.94,477,–,IL-50-082-1890-22-5008218901036,IL-50-082-1890-22,No,477,248,229,–,–,–,475,1,–,1,477,48,9.94,Middle,5th Grade,8th Grade,50,5.0,Southwest,2414.0,East St Louis-Lincoln Middle School,90.1,95.5,443.0,67.0,13.0,73.0,43.0,50.0,22.0,67.0,54.0,51.0,1.0,1.0,80.0,71.0,39.0,8.0,99.0,14.0,58.0,50.0,22.0,,72.0,52.0,99.0,93.0,,27.0,99.0,17.0,94.0,99.0,21.0,51.0,2.0,61.0,,42.0,42.0,57.0,57.0,22.0,53.0,75.0,3.0,0.0
510841860250003,Springfield Southeast High School- Springfield SD 186,Springfield Southeast High School,Springfield SD 186,635,High School,632,51,3,2023,CSI/NA,West Central,510841860250003,173708003839.0,51.0,School,Springfield Southeast High Sch,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,HIGH SCHOOL,9 - 12,,Comprehensive,1218.0,30.5,55.1,3.1,,,,10.6,22.7,20.7,,63.0,,,85.6,20.6,639.0,48.2,7.1,59.5,19.2,4.0,,,,,91.8,,,2.0,,,24.0,2.0,23.0,2.0,22.0,2.0,33.0,2.0,36.0,2.0,98.5,90.7,26.0,278.0,13.0,277.0,,,40.0,222.0,21.1,206.0,66.7,52.1,318,523,7,,Not Provided,516,Not Provided,Illinois,Springfield Southeast High Sch,510841860250003,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.5638801261829653,0.500788643533123,,0.007097791798107256,0.02444794952681388,0.5315457413249212,0.30914826498422715,,0.1277602523659306,15.5,1268,5-Title I schoolwide school,IL-51-084-1860-25-5108418600003,IL-51-084-1860-25,No,715,633,635,–,9,31,674,392,–,162,1268,81.83,15.5,High,9th Grade,12th Grade,51,3.0,West Central,4403.0,Springfield Southeast High Sch,98.5,90.7,1034.0,86.0,39.0,18.0,13.0,17.0,1.0,12.0,31.0,37.0,24.0,46.0,36.0,18.0,37.0,4.0,52.0,6.0,34.0,13.0,22.0,20.0,45.0,46.0,73.0,56.0,4.0,46.0,45.0,52.0,46.0,37.0,11.0,26.0,19.0,59.0,40.0,64.0,52.0,24.0,23.0,22.0,33.0,36.0,1.0,-5.0
510841860251007,U S Grant Middle School- Springfield SD 186,U S Grant Middle School,Springfield SD 186,637,Middle/Jr. High,632,51,3,2023,CSI/NA,West Central,510841860251007,173708003841.0,51.0,School,U S Grant Middle School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,MIDDLE SCHL,6 - 8,,Comprehensive,518.0,34.0,50.8,3.7,,,,11.2,22.0,20.8,,66.6,,19.8,86.9,23.9,224.0,37.7,,,19.6,3.2,,,,,85.7,,,2.0,,,32.0,2.0,19.0,1.0,20.0,2.0,26.0,2.0,40.0,3.0,99.4,88.0,67.0,528.0,26.0,529.0,37.0,43.4,40.0,176.0,22.9,,,52.9,233,593,8,1,Not Provided,584,,Illinois,U S Grant Middle School,510841860251007,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.6261343012704175,0.49727767695099817,0.0018148820326678765,0.0054446460980036296,0.039927404718693285,0.484573502722323,0.35934664246823955,,0.1088929219600726,12.52,551,5-Title I schoolwide school,IL-51-084-1860-25-5108418601007,IL-51-084-1860-25,No,345,277,274,1,3,22,267,198,–,60,551,44,12.52,Middle,6th Grade,8th Grade,51,3.0,West Central,4404.0,U S Grant Middle School,99.4,88.0,498.0,50.0,12.0,22.0,13.0,41.0,1.0,5.0,32.0,54.0,1.0,11.0,34.0,10.0,9.0,1.0,53.0,5.0,48.0,19.0,1.0,,35.0,24.0,57.0,61.0,,41.0,67.0,5.0,42.0,30.0,2.0,15.0,7.0,58.0,,22.0,21.0,32.0,19.0,20.0,26.0,40.0,1.0,-4.0
510841860251009,Washington Middle School- Springfield SD 186,Washington Middle School,Springfield SD 186,638,Middle/Jr. High,632,51,3,2023,ISI/RNA,West Central,510841860251009,173708003844.0,51.0,School,Washington Middle School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,MIDDLE SCHL,6 - 8,,Intensive,520.0,35.4,50.2,2.3,,,,11.7,31.3,30.4,,80.4,2.3,7.8,84.3,29.8,367.0,62.5,,,18.8,3.6,,,,,89.2,,,1.0,,,44.0,3.0,44.0,3.0,15.0,1.0,11.0,1.0,39.0,2.0,97.5,71.2,34.0,507.0,17.0,503.0,34.5,42.6,33.0,166.0,20.0,,,60.2,243,564,5,,Not Provided,559,,Illinois,Washington Middle School,510841860251009,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.7333333333333333,0.49019607843137253,0.00196078431372549,0.00196078431372549,0.03529411764705882,0.5058823529411764,0.3588235294117647,,0.09607843137254903,9.81,510,5-Title I schoolwide school,IL-51-084-1860-25-5108418601009,IL-51-084-1860-25,No,374,260,250,1,1,18,258,183,–,49,510,52,9.81,Middle,6th Grade,8th Grade,53,3.0,West Central,4406.0,Washington Middle School,97.5,71.2,480.0,59.0,1.0,42.0,51.0,48.0,22.0,26.0,52.0,42.0,1.0,1.0,40.0,50.0,11.0,1.0,99.0,1.0,50.0,74.0,1.0,,7.0,3.0,38.0,57.0,,26.0,76.0,1.0,25.0,23.0,4.0,7.0,1.0,53.0,,5.0,11.0,44.0,44.0,15.0,11.0,39.0,1.0,-3.0
510841860252015,Dubois Elementary School- Springfield SD 186,Dubois Elementary School,Springfield SD 186,642,Elementary,632,51,3,2023,TComp,West Central,510841860252015,173708003818.0,51.0,School,Dubois Elementary School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,Comprehensive,423.0,27.0,56.0,,,,,13.7,22.7,21.5,,58.9,4.3,,89.5,17.9,174.0,45.2,,,27.1,1.6,,,,,86.3,,,2.0,,,18.0,1.0,6.0,1.0,14.0,1.0,46.0,3.0,27.0,2.0,94.8,61.9,28.0,207.0,12.0,207.0,45.3,45.8,23.0,75.0,30.7,,,46.7,85,211,,,,211,,Illinois,Dubois Elem School,510841860252015,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.6216931216931217,0.48412698412698413,0.007936507936507936,0.010582010582010581,0.023809523809523808,0.5529100529100529,0.2724867724867725,0.0026455026455026454,0.12962962962962962,13.5,378,5-Title I schoolwide school,IL-51-084-1860-25-5108418602015,IL-51-084-1860-25,No,235,195,183,3,4,9,209,103,1,49,378,28,13.5,Elementary,Prekindergarten,8th Grade,51,3.0,West Central,4378.0,Dubois Elementary School,94.8,61.9,135.0,42.0,1.0,1.0,1.0,33.0,1.0,1.0,26.0,21.0,16.0,1.0,14.0,2.0,1.0,1.0,57.0,6.0,11.0,14.0,1.0,,57.0,,65.0,37.0,,,38.0,,42.0,33.0,,50.0,34.0,,,48.0,51.0,18.0,6.0,14.0,46.0,27.0,1.0,-4.0
510841860252017,Fairview Elementary School- Springfield SD 186,Fairview Elementary School,Springfield SD 186,644,Elementary,632,51,3,2023,TComp,West Central,510841860252017,173708003820.0,51.0,School,Fairview Elementary School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,Comprehensive,274.0,40.1,41.2,,,,,15.3,27.0,25.9,,61.3,,,90.8,12.0,76.0,31.8,,,23.0,1.6,,,,,94.8,,,1.0,,,61.0,4.0,65.0,4.0,44.0,3.0,61.0,4.0,58.0,3.0,98.8,71.9,10.0,132.0,13.0,131.0,48.5,51.4,13.0,44.0,29.5,,,35.3,28,47,,,Not Provided,47,,Illinois,Fairview Elem School,510841860252017,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.6472868217054264,0.49612403100775193,0.003875968992248062,0.011627906976744186,0.011627906976744186,0.39147286821705424,0.42248062015503873,,0.15891472868217055,12.68,258,5-Title I schoolwide school,IL-51-084-1860-25-5108418602017,IL-51-084-1860-25,No,167,130,128,1,3,3,101,109,–,41,258,20.34,12.68,Elementary,Prekindergarten,5th Grade,5,1.0,Northeast,4383.0,Fairview Elementary School,98.8,71.9,86.0,32.0,15.0,70.0,53.0,41.0,76.0,53.0,84.0,76.0,39.0,1.0,58.0,57.0,64.0,16.0,99.0,17.0,66.0,82.0,13.0,,89.0,,84.0,73.0,,,77.0,,61.0,66.0,,52.0,37.0,,,65.0,55.0,61.0,65.0,44.0,61.0,58.0,5.0,3.0
510841860252027,Matheny-Withrow Elementary School- Springfield SD 186,Matheny-Withrow Elementary School,Springfield SD 186,652,Elementary,632,51,3,2023,CSI/NA,West Central,510841860252027,173708003831.0,51.0,School,Matheny-Withrow Elementary Sch,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,K - 5,,Comprehensive,223.0,25.1,65.0,,,,,9.9,22.0,20.6,,75.8,,,86.9,20.7,98.0,50.0,,,18.3,1.6,,,,,67.7,,,3.0,,,16.0,1.0,15.0,1.0,17.0,1.0,49.0,3.0,38.0,2.0,99.9,84.6,6.0,98.0,2.0,98.0,33.8,38.0,3.0,25.0,12.0,,,54.1,52,107,,,,107,,Illinois,Matheny-Withrow Elem Sch,510841860252027,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.7611940298507462,0.4626865671641791,,,0.014925373134328358,0.6119402985074627,0.263681592039801,0.009950248756218905,0.09950248756218906,9.8,201,5-Title I schoolwide school,IL-51-084-1860-25-5108418602027,IL-51-084-1860-25,No,153,108,93,–,–,3,123,53,2,20,201,20.5,9.8,Elementary,Kindergarten,5th Grade,51,3.0,West Central,4393.0,Matheny-Withrow Elementary Sch,99.9,84.6,62.0,26.0,20.0,1.0,19.0,32.0,19.0,1.0,27.0,19.0,11.0,1.0,1.0,15.0,1.0,1.0,81.0,21.0,3.0,51.0,1.0,,50.0,,85.0,50.0,,,66.0,,58.0,35.0,,15.0,38.0,,,59.0,49.0,16.0,15.0,17.0,49.0,38.0,1.0,-4.0
510841860252037,Feitshans Elementary School- Springfield SD 186,Feitshans Elementary School,Springfield SD 186,658,Elementary,632,51,3,2023,ISI/RNA,West Central,510841860252037,173708003843.0,51.0,School,Feitshans Elementary Sch,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,PK - 5,,Intensive,293.0,23.5,61.4,,,,,13.0,27.6,27.0,,81.2,,,87.1,27.6,144.0,50.7,,,18.7,1.7,,,,,65.9,,,2.0,,,37.0,2.0,24.0,2.0,23.0,2.0,52.0,3.0,43.0,3.0,99.1,67.7,3.0,158.0,3.0,159.0,36.9,30.5,10.0,58.0,17.2,,,53.6,84,177,,,Not Provided,177,,Illinois,Feitshans Elem Sch,510841860252037,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.825,0.5,0.0,0.0,0.025,0.584375,0.26875,0.0,0.121875,10.16,320,5-Title I schoolwide school,IL-51-084-1860-25-5108418602037,IL-51-084-1860-25,No,264,160,160,0,0,8,187,86,0,39,320,31.5,10.16,Elementary,Prekindergarten,5th Grade,51,3.0,West Central,4405.0,Feitshans Elementary Sch,99.1,67.7,107.0,31.0,1.0,30.0,9.0,40.0,1.0,31.0,40.0,45.0,24.0,1.0,51.0,22.0,1.0,1.0,83.0,1.0,38.0,28.0,1.0,,68.0,,79.0,47.0,,,50.0,,58.0,72.0,,58.0,35.0,,,50.0,46.0,37.0,24.0,23.0,52.0,43.0,1.0,-3.0
510841860252042,Jefferson Middle School- Springfield SD 186,Jefferson Middle School,Springfield SD 186,661,Middle/Jr. High,632,51,3,2023,ISI/RNA,West Central,510841860252042,173708004431.0,51.0,School,Jefferson Middle School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,6 - 8,,Intensive,528.0,26.1,55.3,4.0,,,,14.2,28.0,27.7,,78.8,2.7,9.8,82.9,22.3,381.0,65.8,,,19.9,3.3,,,,,84.6,,,2.0,,,44.0,3.0,33.0,2.0,16.0,1.0,19.0,1.0,44.0,3.0,92.3,67.9,34.0,506.0,6.0,502.0,36.8,39.6,24.0,155.0,15.8,,,64.4,260,745,5,1,Not Provided,739,,Illinois,Jefferson Middle School,510841860252042,1,Springfield SD 186,1737080,22-Suburb: Mid-size,2,0.7495652173913043,0.4591304347826087,,0.0052173913043478265,0.029565217391304348,0.5652173913043478,0.28695652173913044,0.0017391304347826088,0.11130434782608696,13.37,575,5-Title I schoolwide school,IL-51-084-1860-25-5108418602042,IL-51-084-1860-25,No,431,311,264,–,3,17,325,165,1,64,575,43,13.37,Middle,6th Grade,8th Grade,9,4.0,East Central,4388.0,Jefferson Middle School,92.3,67.9,492.0,53.0,1.0,22.0,34.0,50.0,1.0,39.0,38.0,39.0,1.0,1.0,55.0,29.0,6.0,1.0,99.0,9.0,49.0,50.0,1.0,,26.0,9.0,70.0,63.0,,36.0,74.0,1.0,35.0,38.0,1.0,15.0,1.0,46.0,,14.0,15.0,44.0,33.0,16.0,19.0,44.0,1.0,-3.0
510841860252044,Harvard Park Elementary School- Springfield SD 186,Harvard Park Elementary School,Springfield SD 186,663,Elementary,632,51,3,2023,ISI/RNA,West Central,510841860252044,173708005291.0,51.0,School,Harvard Park Elementary School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,ELEMENTARY,PK - 5,,Intensive,344.0,23.0,60.5,,,,,13.1,19.5,19.2,,78.5,4.7,,87.4,30.1,190.0,56.9,,,19.3,1.7,,,,,90.0,,,1.0,,,56.0,3.0,40.0,3.0,23.0,2.0,48.0,3.0,40.0,3.0,99.9,72.5,8.0,173.0,10.0,171.0,42.0,46.1,8.0,51.0,15.7,,,56.0,60,105,,,Not Provided,105,,Illinois,Harvard Park Elem School,510841860252044,1,Springfield SD 186,1737080,12-City: Mid-size,1,0.7162790697674418,0.4720930232558139,0.0069767441860465115,0.002325581395348837,0.030232558139534883,0.5813953488372093,0.24883720930232558,,0.13023255813953488,14.75,430,5-Title I schoolwide school,IL-51-084-1860-25-5108418602044,IL-51-084-1860-25,No,308,227,203,3,1,13,250,107,–,56,430,29.16,14.75,Elementary,Prekindergarten,5th Grade,51,3.0,West Central,4384.0,Harvard Park Elementary School,99.9,72.5,91.0,40.0,6.0,23.0,41.0,51.0,32.0,50.0,63.0,43.0,10.0,1.0,66.0,36.0,15.0,1.0,83.0,15.0,59.0,54.0,1.0,,67.0,,69.0,60.0,,,53.0,,53.0,46.0,,32.0,31.0,,,53.0,42.0,56.0,40.0,23.0,48.0,40.0,2.0,-1.0
530901080021002,Edison Junior High School- Pekin PSD 108,Edison Junior High School,Pekin PSD 108,10163,Middle/Jr. High,10162,53,3,2023,TComp,West Central,530901080021002,173108003233.0,53.0,School,Edison Junior High School,Pekin PSD 108,Pekin,Tazewell,ELEMENTARY,LARGE,MIDDLE SCHL,7 - 8,,Comprehensive,308.0,89.6,,3.9,,,,5.2,18.8,18.8,,53.9,,0.0,89.2,13.8,45.0,13.6,,,21.9,5.0,,,,,92.3,,,1.0,,,60.0,4.0,60.0,4.0,33.0,2.0,42.0,3.0,53.0,3.0,94.1,90.9,103.0,307.0,40.0,306.0,48.4,42.5,73.0,135.0,54.1,,,41.9,67,140,,,1,139,,Illinois,Edison Junior High School,530901080021002,1,Pekin PSD 108,1731080,21-Suburb: Large,2,0.5205882352941177,0.45588235294117646,,0.0029411764705882353,0.020588235294117647,0.008823529411764706,0.9058823529411765,,0.061764705882352944,13.36,340,5-Title I schoolwide school,IL-53-090-1080-02-5309010801002,IL-53-090-1080-02,No,177,185,155,–,1,7,3,308,–,21,340,25.45,13.36,Middle,7th Grade,8th Grade,53,3.0,West Central,3790.0,Edison Junior High School,94.1,90.9,306.0,33.0,52.0,50.0,61.0,53.0,34.0,60.0,64.0,29.0,31.0,23.0,67.0,28.0,67.0,31.0,99.0,39.0,62.0,55.0,41.0,,27.0,51.0,51.0,51.0,,52.0,89.0,23.0,49.0,42.0,33.0,27.0,32.0,43.0,,38.0,61.0,60.0,60.0,33.0,42.0,53.0,4.0,1.0
540920020262001,Judith Giacoma Elementary School- Westville CUSD 2,Judith Giacoma Elementary School,Westville CUSD 2,10768,Elementary,10765,54,4,2023,TComp,East Central,540920020262001,171082001318.0,54.0,School,Judith Giacoma Elementary School,Westville CUSD 2,Westville,Vermilion,UNIT,MEDIUM,ELEMENTARY,PK - 6,,Comprehensive,665.0,87.2,2.6,3.2,,,,6.9,27.2,25.7,,66.9,3.0,,90.7,7.2,47.0,8.5,,,18.1,3.0,,,,,79.5,,,2.0,,,27.0,2.0,16.0,1.0,27.0,2.0,43.0,3.0,35.0,2.0,72.7,55.3,51.0,375.0,39.0,374.0,40.1,36.1,31.0,98.0,31.6,,,37.4,78,166,,,16,150,,Illinois,Judith Giacoma Elem School,540920020262001,1,Westville CUSD 2,1710820,23-Suburb: Small,2,0.6666666666666666,0.49295774647887325,0.003129890453834116,0.001564945226917058,0.03129890453834116,0.01564945226917058,0.8857589984350548,,0.06259780907668232,14.46,639,2-Title I targeted assistance school,IL-54-092-0020-26-5409200202001,IL-54-092-0020-26,No,426,324,315,2,1,20,10,566,–,40,639,44.2,14.46,Elementary,Prekindergarten,6th Grade,54,4.0,East Central,4736.0,Judith Giacoma Elementary School,72.7,55.3,297.0,47.0,45.0,18.0,3.0,30.0,1.0,1.0,28.0,9.0,39.0,27.0,10.0,6.0,20.0,14.0,99.0,34.0,48.0,27.0,30.0,,59.0,4.0,57.0,54.0,,55.0,34.0,17.0,43.0,36.0,4.0,18.0,30.0,52.0,,32.0,39.0,27.0,16.0,27.0,43.0,35.0,1.0,-4.0
540921180240022,Danville High School- Danville CCSD 118,Danville High School,Danville CCSD 118,12397,High School,12396,54,4,2023,CSI/NA,East Central,540921180240022,171179001382.0,54.0,School,Danville High School,Danville CCSD 118,Danville,Vermilion,UNIT,LARGE,HIGH SCHOOL,9 - 12,,Comprehensive,1147.0,36.8,42.3,11.2,,,,8.6,22.8,14.4,3.2,70.0,1.8,,86.8,25.8,583.0,45.4,9.3,61.7,14.6,5.0,,,,,86.6,,,2.0,,,29.0,2.0,35.0,2.0,39.0,2.0,24.0,2.0,47.0,3.0,97.7,81.9,33.0,285.0,13.0,285.0,,,76.0,229.0,33.3,194.0,66.7,42.8,341,973,,,1,955,17,Illinois,Danville High School,540921180240022,1,Danville CCSD 118,1711790,13-City: Small,1,0.7017411052233157,0.5193035579106737,0.000757002271006813,0.003785011355034065,0.09765329295987887,0.42694928084784256,0.3792581377744133,0.001514004542013626,0.09008327024981075,15.15,1321,5-Title I schoolwide school,IL-54-092-1180-24-5409211800022,IL-54-092-1180-24,No,927,635,686,1,5,129,564,501,2,119,1321,87.18,15.15,High,9th Grade,12th Grade,54,4.0,East Central,2237.0,Danville High School,97.7,81.9,907.0,116.0,51.0,51.0,24.0,19.0,7.0,33.0,32.0,58.0,27.0,54.0,55.0,45.0,23.0,36.0,86.0,33.0,30.0,22.0,19.0,21.0,46.0,47.0,64.0,62.0,1.0,33.0,52.0,13.0,56.0,36.0,6.0,32.0,10.0,52.0,30.0,44.0,36.0,29.0,35.0,39.0,24.0,47.0,1.0,-4.0
